30;19;28;1;15;50;32;12;47;41;19;22;38;40;20;0;7;33;42;39;23;38;13;3;9;28;4;15;21;12;38;11;42;49;4;50;9;34;23;18;49;10;11;35;21;22;31;31;26;21;31;37;22;50;42;23;39;14;9;38;43;9;33;41;17;28;20;47;19;24;24;39;1;47;8;23;16;27;16;50;6;12;38;21;32;7;16;23;4;41;45;31;38;26;15;10;17;12;28;33;
26;38;21;45;35;4;44;4;36;28;45;43;18;38;8;7;0;40;16;35;33;50;44;34;49;23;17;37;35;13;6;5;27;7;36;41;50;27;28;36;46;20;15;27;30;9;5;9;10;11;12;13;5;2;7;46;24;24;39;35;25;39;9;49;13;41;24;11;15;25;42;16;50;4;46;30;41;17;13;41;33;25;39;23;13;40;38;16;7;19;39;47;44;26;40;4;6;26;46;4;
30;29;40;3;24;14;20;31;15;30;46;39;44;40;5;33;40;0;11;27;33;45;49;39;8;2;11;8;4;7;24;6;28;4;14;50;41;8;9;34;39;10;32;22;35;45;33;50;44;23;41;19;10;24;21;27;41;45;9;34;26;4;6;4;47;28;15;40;29;31;19;14;31;14;42;36;18;16;12;13;16;47;14;29;30;10;21;30;27;40;11;19;46;31;25;12;7;40;27;24;
23;28;14;20;16;25;36;34;19;13;41;33;21;50;17;42;16;11;0;11;5;38;39;18;41;26;8;37;9;27;32;23;39;43;48;3;2;6;8;22;43;3;42;18;20;49;16;18;49;16;10;10;48;9;37;49;7;10;36;32;41;11;30;34;24;49;22;22;47;42;2;7;49;45;48;16;43;29;36;15;29;26;21;14;38;21;4;41;16;42;39;8;43;17;10;48;16;15;42;43;
39;15;36;41;18;27;50;16;17;11;14;25;15;1;31;39;35;27;11;0;12;6;32;7;46;26;16;28;43;40;11;18;18;31;11;32;12;32;1;17;49;16;48;41;11;15;45;8;26;24;37;42;41;17;2;3;35;41;34;4;49;21;1;28;34;35;31;20;6;23;42;48;42;39;32;50;13;19;41;47;47;6;12;27;23;24;1;32;34;35;10;32;1;47;40;34;8;31;35;48;
34;6;13;16;44;12;1;39;36;24;6;25;8;18;4;23;33;33;5;12;0;33;31;42;46;23;18;36;38;15;28;18;40;45;25;26;46;37;50;1;33;25;29;38;23;27;43;1;37;24;38;14;44;11;16;5;35;46;35;34;46;49;50;9;19;41;45;13;34;15;20;30;4;14;24;33;5;6;11;35;29;46;27;11;18;33;15;1;20;17;36;15;34;33;44;31;19;5;45;13;
26;9;45;16;39;46;1;17;4;37;15;4;20;13;35;38;50;45;38;6;33;0;39;10;10;6;21;8;9;43;49;33;18;37;27;37;40;27;12;9;40;44;1;25;2;44;23;43;17;30;34;1;46;32;40;15;41;16;17;27;6;7;32;43;43;18;15;28;49;36;15;1;24;12;35;32;22;15;44;41;4;1;28;6;1;23;47;8;44;3;5;27;4;4;30;26;43;6;24;9;
25;10;23;38;49;19;5;40;19;12;19;38;5;7;16;13;44;49;39;32;31;39;0;37;16;6;50;25;7;3;9;2;28;37;15;15;18;16;17;33;43;14;11;17;23;46;34;17;28;26;50;27;30;30;29;35;13;1;39;46;43;45;29;9;36;47;44;34;49;26;23;9;43;27;34;48;34;20;5;1;50;35;34;5;46;41;30;35;37;43;37;21;12;10;26;1;11;23;44;48;
44;21;3;1;42;31;19;21;45;4;47;37;25;44;38;3;34;39;18;7;42;10;37;0;24;17;3;3;44;20;3;2;14;37;17;24;8;29;2;41;37;36;32;4;14;34;23;21;44;47;27;15;20;44;30;23;40;1;5;24;9;40;6;35;14;23;38;40;45;10;17;46;12;37;49;45;33;11;17;15;28;37;35;12;38;2;23;19;15;21;1;40;37;1;34;1;41;4;44;9;
49;8;28;17;17;34;17;31;22;26;34;3;14;13;37;9;49;8;41;46;46;10;16;24;0;28;20;4;45;4;13;44;17;6;6;30;24;9;27;24;47;22;5;33;42;50;23;39;45;35;36;40;35;10;37;24;35;40;29;39;7;18;45;5;44;25;1;11;21;16;42;12;23;30;7;20;31;35;3;17;25;28;46;8;43;45;13;26;27;39;40;14;26;15;50;1;4;3;15;44;
17;42;2;5;9;49;46;3;19;1;8;10;10;26;44;28;23;2;26;26;23;6;6;17;28;0;48;24;11;23;45;29;36;47;24;15;49;31;50;9;29;12;23;26;29;34;6;35;35;32;26;31;25;44;18;24;27;47;17;3;32;42;12;2;5;12;46;6;13;10;33;47;21;27;20;26;49;5;3;26;43;21;44;30;5;23;9;33;41;8;27;11;38;47;44;2;36;36;4;6;
46;28;30;19;34;28;30;47;16;34;46;21;27;12;15;4;17;11;8;16;18;21;50;3;20;48;0;29;20;13;49;5;16;36;14;6;33;50;42;26;25;40;28;11;43;4;32;12;50;48;25;41;7;39;24;34;31;19;4;38;48;16;10;23;24;38;31;5;48;36;6;18;48;37;50;20;38;48;6;25;38;3;42;44;33;39;28;21;44;8;29;50;46;25;25;27;41;14;13;46;
27;31;2;14;39;33;11;12;24;20;6;27;35;3;44;15;37;8;37;28;36;8;25;3;4;24;29;0;47;7;3;50;37;2;32;1;10;29;30;15;39;42;2;41;40;36;50;19;40;4;33;12;3;5;8;50;29;41;30;17;30;29;46;2;23;45;31;4;38;50;35;43;34;24;39;18;17;10;4;16;44;31;33;33;21;38;18;11;44;46;47;35;29;45;35;3;41;19;48;4;
14;44;50;44;24;6;44;35;10;3;3;1;2;41;50;21;35;4;9;43;38;9;7;44;45;11;20;47;0;24;15;17;50;21;15;26;40;5;46;34;1;12;50;50;36;28;46;10;36;14;20;15;45;4;16;38;21;2;46;10;17;4;6;20;17;39;25;14;20;20;4;10;44;50;8;20;3;11;12;38;15;42;20;15;43;37;41;3;34;45;14;15;17;3;40;50;34;23;30;48;
30;21;3;35;35;12;37;30;38;41;6;28;24;31;8;12;13;7;27;40;15;43;3;20;4;23;13;7;24;0;21;43;31;41;19;25;15;8;21;12;37;50;6;2;33;10;26;3;7;27;15;4;29;40;28;24;36;3;20;32;18;10;13;3;41;16;6;42;21;8;44;24;36;4;22;2;19;28;9;13;50;40;49;36;16;46;35;42;36;2;21;2;3;33;19;4;21;21;39;46;
8;37;36;8;17;14;4;49;2;18;32;16;16;44;28;38;6;24;32;11;28;49;9;3;13;45;49;3;15;21;0;20;22;19;22;5;28;46;25;23;3;27;12;2;47;31;30;25;31;8;13;44;4;42;49;48;21;3;22;18;1;36;50;38;31;43;50;40;30;12;24;8;30;43;32;10;26;38;12;12;45;5;18;25;35;8;26;21;30;36;38;50;39;19;7;34;43;46;42;1;
1;14;30;17;23;48;40;1;39;43;47;4;23;8;44;11;5;6;23;18;18;33;2;2;44;29;5;50;17;43;20;0;15;46;23;37;34;35;10;41;24;49;23;28;14;3;40;10;45;10;24;43;23;31;2;31;20;1;37;11;32;30;49;29;42;45;2;23;19;25;35;27;50;19;23;39;31;31;44;9;44;46;33;8;36;27;27;15;11;30;10;38;26;31;32;28;36;2;27;18;
31;28;45;49;8;44;28;47;44;39;26;9;20;16;23;42;27;28;39;18;40;18;28;14;17;36;16;37;50;31;22;15;0;48;23;24;9;25;14;39;29;13;25;17;7;9;50;24;27;35;43;23;23;41;50;46;15;20;10;6;35;36;42;9;35;16;43;34;49;43;12;19;42;43;36;9;28;39;31;21;50;4;27;1;41;46;13;46;38;37;14;29;14;6;3;8;6;17;31;49;
12;2;47;23;41;2;18;40;17;47;34;26;39;29;31;49;7;4;43;31;45;37;37;37;6;47;36;2;21;41;19;46;48;0;6;12;6;36;12;27;14;36;16;14;38;2;24;49;9;10;2;30;21;35;38;15;50;29;27;30;2;37;35;16;46;25;46;33;26;36;35;21;48;47;48;25;49;11;26;11;29;41;25;49;14;9;9;20;48;5;3;47;3;25;45;2;34;33;39;5;
40;9;21;37;20;33;35;12;42;24;2;42;43;17;29;4;36;14;48;11;25;27;15;17;6;24;14;32;15;19;22;23;23;6;0;17;42;32;17;12;45;14;39;21;39;29;18;3;20;12;37;10;19;37;29;50;26;43;50;41;43;26;17;23;22;47;33;32;37;3;46;46;5;26;13;21;50;14;45;26;49;7;49;37;21;36;34;44;33;9;11;16;38;28;6;30;37;32;17;19;
25;10;44;8;17;22;30;39;22;12;39;9;10;42;4;50;41;50;3;32;26;37;15;24;30;15;6;1;26;25;5;37;24;12;17;0;50;7;5;42;2;41;33;31;23;22;1;47;5;29;35;48;15;22;22;37;28;30;14;39;10;20;45;16;50;26;25;23;27;41;15;48;24;41;48;25;16;3;30;48;11;14;43;40;25;39;39;33;40;27;29;12;14;8;8;43;8;6;7;5;
27;34;5;41;39;6;16;37;5;21;28;40;37;3;15;9;50;41;2;12;46;40;18;8;24;49;33;10;40;15;28;34;9;6;42;50;0;6;41;9;22;38;34;36;8;36;24;3;13;23;3;37;14;32;50;39;29;30;14;16;41;35;10;17;43;46;10;38;38;40;39;5;5;25;7;46;33;20;50;34;10;46;46;49;44;18;45;32;28;47;32;16;48;28;3;38;49;43;10;39;
44;12;13;42;13;44;1;36;38;17;39;45;5;1;33;34;27;8;6;32;37;27;16;29;9;31;50;29;5;8;46;35;25;36;32;7;6;0;21;28;40;18;25;13;20;27;44;8;41;12;27;30;16;9;49;41;15;23;42;8;30;32;29;44;49;20;10;14;3;28;29;38;29;10;6;14;15;50;36;33;2;32;38;10;44;46;1;13;4;29;37;31;39;29;38;11;1;37;8;28;
2;50;41;35;11;37;13;17;29;23;22;30;40;11;27;23;28;9;8;1;50;12;17;2;27;50;42;30;46;21;25;10;14;12;17;5;41;21;0;7;41;18;36;19;28;28;49;26;35;5;14;33;47;7;24;36;43;37;11;9;9;25;4;41;48;18;35;16;19;2;17;30;27;36;36;6;10;17;26;35;45;32;7;44;27;4;48;6;12;40;36;34;6;33;6;50;49;19;20;34;
15;3;28;3;40;23;6;42;10;26;22;15;24;19;44;18;36;34;22;17;1;9;33;41;24;9;26;15;34;12;23;41;39;27;12;42;9;28;7;0;47;45;22;38;40;16;7;12;46;50;24;46;4;3;6;40;16;14;40;16;18;29;36;34;41;28;6;25;50;32;5;48;18;10;14;27;22;24;11;1;47;13;1;45;8;35;40;38;47;2;1;10;48;45;9;36;30;14;44;38;
19;45;48;46;46;19;46;47;21;43;22;21;38;9;28;49;46;39;43;49;33;40;43;37;47;29;25;39;1;37;3;24;29;14;45;2;22;40;41;47;0;39;17;45;12;24;10;35;44;34;28;6;28;11;32;49;39;4;19;11;39;33;16;21;23;20;15;24;24;40;45;41;30;39;25;40;13;29;24;39;49;27;21;12;16;7;42;19;46;14;40;17;40;1;6;5;42;37;23;26;
42;34;44;34;25;20;24;17;34;26;48;10;11;19;8;10;20;10;3;16;25;44;14;36;22;12;40;42;12;50;27;49;13;36;14;41;38;18;18;45;39;0;27;41;47;2;15;23;18;39;24;28;22;25;33;38;20;18;41;37;34;14;14;24;19;25;26;38;38;10;11;1;28;28;13;5;24;44;38;25;13;24;37;15;13;33;21;35;29;50;28;14;9;39;45;29;47;50;6;30;
7;7;40;47;45;4;18;3;20;5;25;23;42;26;37;11;15;32;42;48;29;1;11;32;5;23;28;2;50;6;12;23;25;16;39;33;34;25;36;22;17;27;0;9;20;13;5;6;2;50;24;29;1;8;45;41;23;41;40;49;31;20;15;1;1;10;4;50;28;50;17;13;15;28;32;46;48;50;36;18;29;28;25;11;47;35;34;23;33;13;12;18;37;5;43;24;32;18;44;2;
5;42;6;41;20;10;35;20;24;11;25;47;40;5;2;35;27;22;18;41;38;25;17;4;33;26;11;41;50;2;2;28;17;14;21;31;36;13;19;38;45;41;9;0;39;47;28;22;25;50;26;3;44;18;33;48;5;41;7;31;11;38;46;37;39;24;23;50;5;48;9;7;40;27;3;49;29;38;6;14;41;49;22;15;39;7;44;39;33;35;42;3;16;38;7;33;22;50;26;44;
3;31;13;9;39;7;2;12;40;18;3;1;18;43;16;21;30;35;20;11;23;2;23;14;42;29;43;40;36;33;47;14;7;38;39;23;8;20;28;40;12;47;20;39;0;9;21;25;28;16;12;12;12;49;27;38;43;34;28;4;50;37;15;29;49;17;21;27;26;34;31;9;48;6;42;49;48;4;14;39;6;32;1;24;27;8;8;13;30;18;37;8;33;41;15;41;22;13;2;10;
48;24;16;40;3;6;3;23;28;28;18;48;5;17;15;22;9;45;49;15;27;44;46;34;50;34;4;36;28;10;31;3;9;2;29;22;36;27;28;16;24;2;13;47;9;0;27;17;1;18;8;29;12;45;21;6;34;33;29;31;50;46;40;22;26;9;39;49;20;10;33;9;10;4;28;38;45;42;44;25;28;19;39;36;13;45;35;42;48;49;10;16;19;17;17;46;5;21;5;38;
47;48;43;14;28;22;1;1;23;9;47;39;41;42;13;31;5;33;16;45;43;23;34;23;23;6;32;50;46;26;30;40;50;24;18;1;24;44;49;7;10;15;5;28;21;27;0;38;40;6;32;40;26;6;34;21;24;11;18;23;27;2;33;15;19;22;18;27;37;34;27;9;24;36;16;40;25;4;22;5;2;26;36;10;38;4;32;12;36;48;12;42;40;17;14;42;16;31;4;11;
29;1;13;11;12;29;44;11;16;21;27;47;3;13;45;31;9;50;18;8;1;43;17;21;39;35;12;19;10;3;25;10;24;49;3;47;3;8;26;12;35;23;6;22;25;17;38;0;30;21;12;38;27;5;33;4;45;34;2;36;16;27;4;50;12;1;4;29;15;16;10;46;39;27;11;48;2;20;20;39;41;30;22;9;44;37;9;23;3;21;39;8;47;34;27;26;4;10;13;40;
43;12;40;46;50;39;8;13;12;21;33;5;8;17;34;26;10;44;49;26;37;17;28;44;45;35;50;40;36;7;31;45;27;9;20;5;13;41;35;46;44;18;2;25;28;1;40;30;0;5;33;9;31;18;47;47;29;26;17;40;13;19;10;38;31;11;42;5;30;11;43;16;18;37;49;33;28;22;39;38;31;50;18;29;38;36;3;17;2;14;50;1;44;14;41;46;25;28;41;27;
11;9;5;17;38;20;39;8;13;10;22;30;28;27;8;21;11;23;16;24;24;30;26;47;35;32;48;4;14;27;8;10;35;10;12;29;23;12;5;50;34;39;50;50;16;18;6;21;5;0;38;5;7;35;36;36;8;10;29;23;17;3;12;19;11;42;14;33;24;2;5;8;47;11;11;49;34;27;47;2;19;18;48;8;4;6;9;10;40;9;18;47;46;47;34;26;17;37;6;38;
38;28;1;49;31;2;32;46;5;23;27;46;35;3;32;31;12;41;10;37;38;34;50;27;36;26;25;33;20;15;13;24;43;2;37;35;3;27;14;24;28;24;24;26;12;8;32;12;33;38;0;35;24;12;8;36;16;14;8;48;14;35;34;45;5;8;15;31;18;37;13;36;43;47;45;6;23;37;17;33;26;6;16;7;38;44;24;45;20;34;10;12;9;42;36;13;47;29;26;3;
40;33;23;1;16;37;24;16;24;16;32;10;28;30;46;37;13;19;10;42;14;1;27;15;40;31;41;12;15;4;44;43;23;30;10;48;37;30;33;46;6;28;29;3;12;29;40;38;9;5;35;0;7;29;1;40;9;36;44;45;31;31;41;45;18;34;1;47;35;23;13;13;21;20;27;44;28;32;48;23;14;9;22;12;35;2;6;48;30;24;26;29;40;13;40;9;34;37;15;45;
42;2;17;36;50;48;38;20;23;50;29;36;1;28;37;22;5;10;48;41;44;46;30;20;35;25;7;3;45;29;4;23;23;21;19;15;14;16;47;4;28;22;1;44;12;12;26;27;31;7;24;7;0;4;36;19;32;31;6;4;14;11;39;14;8;9;15;2;17;20;26;24;46;47;23;26;41;19;33;37;37;19;14;30;42;10;39;22;20;9;11;24;36;3;37;6;19;11;41;12;
38;7;10;38;40;41;26;37;39;35;5;5;37;27;27;50;2;24;9;17;11;32;30;44;10;44;39;5;4;40;42;31;41;35;37;22;32;9;7;3;11;25;8;18;49;45;6;5;18;35;12;29;4;0;23;28;24;1;13;11;10;48;33;2;12;43;30;17;42;24;49;30;29;45;37;2;26;5;20;50;15;40;32;20;2;17;47;21;13;4;6;1;30;10;46;8;47;1;6;44;
25;50;37;12;14;31;42;39;44;11;39;34;33;15;7;42;7;21;37;2;16;40;29;30;37;18;24;8;16;28;49;2;50;38;29;22;50;49;24;6;32;33;45;33;27;21;34;33;47;36;8;1;36;23;0;34;10;3;40;37;23;14;11;4;5;15;14;13;17;32;21;39;42;40;14;10;5;42;37;4;2;11;43;46;15;22;4;13;43;19;16;28;8;21;33;16;23;46;34;8;
49;18;31;32;10;41;30;12;22;44;7;34;22;50;29;23;46;27;49;3;5;15;35;23;24;24;34;50;38;24;48;31;46;15;50;37;39;41;36;40;49;38;41;48;38;6;21;4;47;36;36;40;19;28;34;0;12;12;12;41;13;32;10;38;7;10;45;5;17;3;1;12;34;6;31;9;8;14;7;43;16;18;11;25;17;20;18;15;35;1;44;30;10;26;26;41;40;31;42;18;
49;36;32;12;23;26;35;39;6;26;38;13;28;42;10;39;24;41;7;35;35;41;13;40;35;27;31;29;21;36;21;20;15;50;26;28;29;15;43;16;39;20;23;5;43;34;24;45;29;8;16;9;32;24;10;12;0;27;44;37;43;48;47;44;33;36;40;16;30;4;38;45;10;15;24;29;31;16;33;12;5;41;11;47;38;32;31;50;14;1;15;31;7;12;34;2;18;23;7;6;
37;35;2;18;45;7;7;15;36;11;35;50;49;4;30;14;24;45;10;41;46;16;1;1;40;47;19;41;2;3;3;1;20;29;43;30;30;23;37;14;4;18;41;41;34;33;11;34;26;10;14;36;31;1;3;12;27;0;11;12;30;41;48;4;15;10;33;15;10;36;20;22;34;26;8;49;23;1;41;32;19;23;12;37;19;44;42;48;20;34;18;46;37;23;41;40;29;15;22;3;
10;31;39;37;6;16;6;48;31;40;36;34;44;48;23;9;39;9;36;34;35;17;39;5;29;17;4;30;46;20;22;37;10;27;50;14;14;42;11;40;19;41;40;7;28;29;18;2;17;29;8;44;6;13;40;12;44;11;0;12;45;1;49;26;25;37;26;1;6;38;44;8;10;35;22;18;32;32;46;37;37;39;11;6;20;14;30;32;6;25;19;37;22;26;17;12;5;36;9;33;
42;18;46;22;16;37;44;42;28;1;11;45;24;41;11;38;35;34;32;4;34;27;46;24;39;3;38;17;10;32;18;11;6;30;41;39;16;8;9;16;11;37;49;31;4;31;23;36;40;23;48;45;4;11;37;41;37;12;12;0;46;11;14;14;41;36;1;37;33;23;45;19;16;8;9;8;21;30;32;6;12;23;38;33;19;5;5;13;41;19;18;46;32;37;35;9;3;37;1;11;
14;7;19;19;38;12;11;24;12;46;36;9;7;4;7;43;25;26;41;49;46;6;43;9;7;32;48;30;17;18;1;32;35;2;43;10;41;30;9;18;39;34;31;11;50;50;27;16;13;17;14;31;14;10;23;13;43;30;45;46;0;39;41;11;44;42;36;39;44;4;19;42;13;22;17;34;6;8;21;30;11;15;8;31;33;30;45;25;50;37;50;1;29;48;41;23;43;7;2;40;
7;10;10;19;8;23;19;36;21;44;4;28;27;9;31;9;39;4;11;21;49;7;45;40;18;42;16;29;4;10;36;30;36;37;26;20;35;32;25;29;33;14;20;38;37;46;2;27;19;3;35;31;11;48;14;32;48;41;1;11;39;0;44;32;23;19;20;34;11;44;12;12;43;19;6;37;4;2;47;3;12;2;7;32;21;50;10;23;41;11;35;35;10;23;30;30;44;1;27;8;
7;24;19;22;5;15;13;40;38;20;30;41;6;24;45;33;9;6;30;1;50;32;29;6;45;12;10;46;6;13;50;49;42;35;17;45;10;29;4;36;16;14;15;46;15;40;33;4;10;12;34;41;39;33;11;10;47;48;49;14;41;44;0;50;22;42;3;41;24;50;9;8;27;4;40;38;8;46;39;45;8;10;25;39;5;2;28;16;10;37;35;29;36;43;33;38;11;26;48;4;
22;39;4;13;9;7;30;19;17;21;47;9;6;27;25;41;49;4;34;28;9;43;9;35;5;2;23;2;20;3;38;29;9;16;23;16;17;44;41;34;21;24;1;37;29;22;15;50;38;19;45;45;14;2;4;38;44;4;26;14;11;32;50;0;28;6;36;19;26;26;1;40;27;34;46;47;16;16;24;41;35;20;21;31;46;23;30;47;13;17;23;43;47;19;1;39;8;26;10;26;
18;5;50;20;21;28;25;7;15;5;36;46;40;3;25;17;13;47;24;34;19;43;36;14;44;5;24;23;17;41;31;42;35;46;22;50;43;49;48;41;23;19;1;39;49;26;19;12;31;11;5;18;8;12;5;7;33;15;25;41;44;23;22;28;0;49;10;44;15;50;14;43;6;28;23;50;29;2;11;6;13;19;16;41;42;29;20;1;9;35;23;47;21;36;33;43;28;2;35;18;
11;12;15;34;48;22;1;45;45;13;17;38;27;11;26;28;41;28;49;35;41;18;47;23;25;12;38;45;39;16;43;45;16;25;47;26;46;20;18;28;20;25;10;24;17;9;22;1;11;42;8;34;9;43;15;10;36;10;37;36;42;19;42;6;49;0;33;1;43;5;20;9;34;36;9;45;50;18;12;7;6;20;4;9;9;29;46;9;25;49;22;19;49;5;18;1;20;3;6;47;
2;2;2;30;41;41;4;13;47;42;18;25;29;19;25;20;24;15;22;31;45;15;44;38;1;46;31;31;25;6;50;2;43;46;33;25;10;10;35;6;15;26;4;23;21;39;18;4;42;14;15;1;15;30;14;45;40;33;26;1;36;20;3;36;10;33;0;21;17;35;33;32;22;3;19;3;29;17;38;12;44;34;19;34;2;45;3;27;22;42;39;11;24;8;19;42;1;10;46;23;
43;12;30;38;13;7;9;33;41;7;49;25;47;42;17;47;11;40;22;20;13;28;34;40;11;6;5;4;14;42;40;23;34;33;32;23;38;14;16;25;24;38;50;50;27;49;27;29;5;33;31;47;2;17;13;5;16;15;1;37;39;34;41;19;44;1;21;0;8;32;37;46;43;45;8;7;27;12;33;2;7;22;17;18;13;24;12;31;9;9;38;4;1;7;18;31;6;40;5;13;
3;19;4;10;48;30;19;17;47;30;39;27;46;35;19;19;15;29;47;6;34;49;49;45;21;13;48;38;20;21;30;19;49;26;37;27;38;3;19;50;24;38;28;5;26;20;37;15;30;24;18;35;17;42;17;17;30;10;6;33;44;11;24;26;15;43;17;8;0;26;3;49;49;23;19;40;42;14;44;14;8;6;48;32;38;12;16;41;25;8;9;37;6;4;7;48;48;49;18;32;
